,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD
radius,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0,100.0,105.0,110.0,115.0,120.0,125.0,130.0,135.0,140.0,145.0,150.0,155.0,160.0,165.0,170.0,175.0,180.0,185.0,190.0,195.0,200.0,205.0,210.0,215.0,220.0,225.0,230.0,235.0,240.0,245.0,250.0,255.0,260.0,265.0,270.0,275.0,280.0,285.0,290.0,295.0,300.0,305.0,310.0,315.0,320.0,325.0,330.0,335.0,340.0,345.0,350.0,355.0,360.0,365.0,370.0,375.0,380.0,385.0,390.0,395.0,400.0,405.0,410.0,415.0,420.0,425.0,430.0,435.0,440.0,445.0,450.0,455.0,460.0,465.0,470.0,475.0,480.0,485.0,490.0,495.0,500.0,505.0,510.0,515.0,520.0,525.0,530.0,535.0,540.0,545.0,550.0,555.0,560.0,565.0,570.0,575.0,580.0,585.0,590.0,595.0,600.0
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-29 02:00:00.000013000,17.516672611236572,15.975006341934204,10.20913302898407,-2.657731771469116,-17.81072723865509,-30.430039167404175,-44.475382566452026,-52.78034782409668,-59.39409065246582,-63.30997371673584,-65.5438289642334,-65.61520767211914,-66.11813545227051,-66.89865589141846,-67.42412567138672,-67.44744110107422,-67.84210777282715,-68.07512474060059,-67.70183181762695,-67.76012420654297,-67.4161548614502,-67.4059591293335,-67.38715171813965,-67.26501178741455,-67.1797981262207,-66.97410202026367,-66.77447700500488,-66.51680374145508,-66.18766593933105,-65.67421913146973,-65.08839130401611,-64.78068828582764,-64.5682897567749,-64.13757801055908,-64.09514141082764,-63.94917106628418,-63.494248390197754,-62.989901542663574,-62.3390998840332,-61.52328109741211,-60.970187187194824,-60.35744857788086,-59.4487829208374,-58.59404277801514,-57.11601161956787,-56.47741889953613,-55.381080627441406,-54.109293937683105,-53.510414123535156,-52.688612937927246,-52.30836868286133,-51.77497673034668,-51.502376556396484,-50.72357368469238,-50.03050231933594,-49.44702434539795,-48.59396934509277,-47.33744716644287,-46.416709899902344,-45.0141716003418,-44.21100902557373,-43.10661458969116,-42.16444206237793,-41.98396921157837,-41.323315143585205,-41.57028102874756,-41.732439041137695,-42.31761455535889,-43.00638675689697,-43.76855945587158,-43.881211280822754,-43.9513521194458,-43.806307792663574,-43.485121726989746,-43.08231735229492,-41.54051399230957,-41.211649894714355,-40.140379905700684,-39.57076454162598,-38.83046007156372,-37.09149503707886,-36.64603090286255,-35.714579582214355,-35.52166938781738,-34.95364856719971,-33.85142803192139,-34.027729511260986,-33.2021541595459,-33.114490032196045,-31.7882821559906,-30.46927285194397,-30.20263648033142,-29.312380075454712,-28.62042737007141,-27.703285336494446,-27.202028512954712,-26.200485348701477,-24.516786456108093,-22.732190489768982,-21.524581417441368,-20.816935896873474,-20.194412911310792,-20.531641205772758,-20.83492861688137,-21.108505189418793,-20.59520123898983,-19.782488718628883,-19.32323369383812,-19.238481521606445,-19.212182998657227,-19.270660281181335,-18.738867163658142,-17.88107991218567,-17.352429628372192,-16.060673475265503,-15.704079389572144,-14.834163665771484,-14.857149839401245,-14.013009786605835,-13.026594877243042
2005-08-29 02:30:00.000027000,17.83333969116211,16.158339500427246,13.580065369606018,5.915157377719879,-17.458786815404892,-31.995480060577393,-43.566880226135254,-52.349178314208984,-58.74266529083252,-61.876535415649414,-64.28117275238037,-66.27129745483398,-67.51753807067871,-67.74332237243652,-68.00624084472656,-67.527663230896,-67.45935153961182,-67.70301818847656,-67.34314918518066,-67.28047466278076,-66.90003871917725,-66.98130893707275,-67.14187812805176,-67.07628154754639,-66.79609870910645,-66.81146430969238,-66.48704051971436,-66.32701110839844,-65.77087497711182,-65.32334423065186,-64.98250579833984,-64.64275932312012,-64.20850944519043,-63.57983589172363,-62.86176586151123,-62.35118865966797,-61.64101028442383,-61.36697769165039,-61.36084175109863,-61.21117305755615,-60.99469184875488,-60.60517406463623,-60.10261154174805,-59.27486228942871,-58.09736442565918,-57.277955055236816,-56.28283405303955,-55.701905250549316,-54.25582027435303,-53.86381149291992,-52.657246589660645,-51.724029541015625,-50.40976619720459,-49.35305595397949,-48.649396896362305,-47.50933218002319,-46.44895076751709,-45.51768970489502,-44.301326274871826,-43.337191581726074,-42.51879644393921,-41.11655616760254,-39.81397867202759,-38.294819831848145,-37.33062744140625,-36.428072452545166,-36.41641426086426,-37.02148151397705,-37.02887964248657,-37.86240005493164,-38.41052198410034,-39.07309055328369,-39.515807151794434,-39.433804512023926,-39.076053619384766,-38.828835010528564,-38.81681299209595,-38.41532373428345,-37.74057626724243,-37.23744058609009,-36.63137626647949,-35.80674505233765,-35.264660358428955,-35.1497278213501,-34.74765968322754,-33.68748474121094,-32.752171993255615,-31.990034103393555,-31.86450433731079,-31.5283203125,-30.232055187225342,-29.291359663009644,-28.05060338973999,-27.20727825164795,-26.44891881942749,-25.710875868797302,-25.108979105949402,-23.911274671554565,-22.876060247421265,-21.949289083480835,-21.351442515850067,-20.403332948684692,-18.69473560154438,-18.521961584687233,-18.517181262373924,-19.135895811021328,-19.365982212126255,-19.6859363168478,-19.072863161563873,-18.046435564756393,-17.495480835437775,-16.81004548072815,-16.32304310798645,-16.617749214172363,-16.197547674179077,-16.418848276138306,-15.707490921020508,-14.623917579650879,-14.207850933074951,-13.282004594802856
2005-08-29 03:00:00.000000000,17.350006103515625,16.549411058425903,7.466970354318619,-8.524119138717651,-18.968799352645874,-29.96194450557232,-45.45037651062012,-52.963382720947266,-59.21744346618652,-61.92332744598389,-63.794891357421875,-65.06485748291016,-66.47990989685059,-67.45643043518066,-67.73114013671875,-67.74990844726562,-68.26050758361816,-68.32256317138672,-68.36275100708008,-67.86963748931885,-67.49012756347656,-67.17203330993652,-66.77052593231201,-66.75046634674072,-66.25758171081543,-66.1425952911377,-66.10917854309082,-66.01828956604004,-65.61160469055176,-65.0340518951416,-64.56661033630371,-63.807289123535156,-63.645524978637695,-63.05734348297119,-62.796841621398926,-62.161343574523926,-62.138461112976074,-61.34222888946533,-60.752573013305664,-59.616464614868164,-59.67835330963135,-59.43384265899658,-59.52619552612305,-59.340378761291504,-58.76100540161133,-58.34338092803955,-57.40859889984131,-56.45570755004883,-55.22609901428223,-53.98572063446045,-52.8235969543457,-51.35286045074463,-50.76017761230469,-49.2521858215332,-48.10481023788452,-47.257418632507324,-45.26235389709473,-44.62713050842285,-42.48363971710205,-41.482422828674316,-40.47888660430908,-39.630112648010254,-38.49006986618042,-37.6061110496521,-36.43287992477417,-35.26246690750122,-33.996331214904785,-33.025075912475586,-32.88941144943237,-32.08158898353577,-31.53435182571411,-31.40008544921875,-32.05939292907715,-32.591825008392334,-32.574471950531006,-33.397146463394165,-33.21315860748291,-33.49798512458801,-33.33946943283081,-33.73509693145752,-33.62979316711426,-33.66517400741577,-33.385908126831055,-32.77245616912842,-32.17641258239746,-32.618738651275635,-32.44965124130249,-31.786941051483154,-30.75230836868286,-29.274637699127197,-28.27358651161194,-28.30745506286621,-27.255197048187256,-26.52470898628235,-25.358086347579956,-24.34442162513733,-23.491270065307617,-22.851110816001892,-22.14030432701111,-21.289957344532013,-20.929614186286926,-19.962359607219696,-19.651102125644684,-18.32772532105446,-17.248614460229874,-17.122549805790186,-17.438464779406786,-17.475134284235537,-17.586287058889866,-17.921312883496284,-18.19252588879317,-17.421913117170334,-16.93370145559311,-16.426329791545868,-15.79381251335144,-15.752117156982422,-15.523681998252869,-14.700713396072388,-14.23221468925476,-14.083398342132568
2005-08-29 03:30:00.000013000,17.4333393573761,14.633339405059814,7.802882879972458,-6.034055948257446,-18.970187306404114,-31.755535751581192,-43.691232442855835,-51.05514144897461,-59.3616943359375,-61.72936248779297,-64.69826698303223,-66.2542610168457,-66.64220333099365,-66.82014274597168,-67.03139591217041,-67.40441513061523,-67.4332447052002,-67.9058723449707,-67.98284339904785,-68.08867263793945,-67.5244083404541,-66.96896171569824,-66.71276664733887,-66.38222122192383,-66.04375457763672,-65.39201831817627,-64.83756351470947,-64.1093864440918,-63.72337532043457,-63.198269844055176,-62.96067428588867,-62.83395862579346,-62.510666847229004,-62.30627918243408,-61.98113250732422,-61.76626396179199,-61.46567726135254,-60.73070430755615,-59.97117614746094,-59.67252540588379,-59.231666564941406,-58.61820030212402,-58.142154693603516,-57.919487953186035,-57.753594398498535,-57.50453567504883,-57.37710952758789,-56.60964298248291,-56.13635063171387,-55.16206359863281,-54.08905029296875,-52.75534248352051,-51.271233558654785,-50.145934104919434,-48.45035362243652,-46.839345932006836,-45.004385471343994,-44.08146142959595,-42.54024028778076,-40.94759130477905,-39.847452878952026,-38.492350816726685,-37.47836875915527,-36.00880002975464,-35.574930906295776,-35.00155830383301,-33.77219533920288,-33.35056138038635,-31.886553525924683,-30.72547435760498,-30.850114345550537,-29.655044436454773,-29.367067217826843,-28.328264117240906,-28.648113548755646,-28.203271090984344,-27.50928756594658,-27.990282475948334,-27.954546749591827,-28.505277633666992,-29.353749990463257,-30.117560625076294,-30.06396460533142,-30.769745111465454,-31.060909748077393,-31.375228881835938,-31.161811351776123,-31.340481758117676,-30.581350803375244,-29.217482566833496,-28.52354145050049,-27.256892442703247,-26.401188850402832,-25.581197261810303,-23.847496032714844,-23.460413932800293,-23.061924815177917,-22.503223061561584,-22.263765573501587,-21.023580074310303,-20.554936289787292,-19.118030190467834,-18.932083547115326,-17.564936578273773,-16.627307385206223,-16.017495587468147,-15.223737820982933,-15.276188181713223,-15.470728933811188,-15.022009566426277,-15.161205723881721,-16.07813109457493,-16.360298097133636,-15.930174887180328,-15.80816188454628,-14.78090101480484,-14.447545170783997,-13.852496266365051,-13.817749500274658,-12.773823380470276
2005-08-29 04:00:00.000027000,16.983339548110962,14.099411010742188,0.8455419540405273,-9.380676031112671,-22.3809472322464,-32.27499566972256,-44.49191904067993,-51.910024642944336,-58.6543550491333,-62.1991662979126,-63.896413803100586,-66.07136154174805,-67.27525901794434,-67.45837593078613,-67.38783264160156,-66.63017177581787,-66.5676040649414,-66.57881355285645,-66.92434883117676,-66.67378807067871,-66.56563758850098,-66.5621690750122,-66.33252716064453,-65.85221767425537,-64.88095188140869,-63.650291442871094,-62.189334869384766,-61.36000156402588,-61.15742015838623,-60.75163173675537,-60.55830383300781,-60.636528968811035,-60.29688358306885,-60.41019916534424,-60.29221725463867,-59.92539691925049,-60.09159278869629,-58.933467864990234,-58.856733322143555,-58.06156539916992,-57.93709468841553,-57.79633903503418,-57.36507701873779,-57.040584564208984,-57.20513343811035,-57.21293258666992,-57.59272861480713,-57.010114669799805,-56.50822067260742,-56.12692070007324,-55.31654930114746,-53.91393184661865,-52.920315742492676,-51.20915126800537,-49.77828502655029,-47.846259117126465,-46.14696168899536,-44.212321281433105,-42.483540058135986,-40.06654596328735,-38.62758779525757,-37.46880340576172,-37.414589405059814,-36.09633779525757,-34.63964605331421,-33.89325428009033,-32.86638879776001,-32.34313249588013,-31.449934720993042,-30.342766880989075,-29.37234216928482,-28.54984799027443,-27.701975643634796,-26.92194102704525,-26.60460591316223,-25.727718353271484,-25.35459876060486,-25.432307183742523,-24.88556480407715,-25.039243638515472,-24.80503898113966,-25.47807091474533,-26.780238389968872,-27.627471923828125,-28.881340265274048,-29.569823265075684,-29.866039752960205,-29.29757022857666,-28.678767681121826,-28.352837562561035,-27.160399913787842,-27.435975074768066,-26.237587690353394,-25.639875173568726,-25.202675342559814,-24.202762365341187,-23.131754636764526,-22.481924533843994,-21.100518703460693,-20.070542454719543,-19.4115971326828,-18.078842163085938,-18.2294602394104,-17.548675179481506,-16.795169174671173,-16.074696719646454,-15.061896324157715,-14.194940745830536,-13.829117357730865,-13.168251872062683,-12.88902136683464,-12.879952788352966,-12.557154521346092,-13.03221769630909,-13.052694842219353,-13.108309373259544,-12.997530305758119,-12.475527577102184,-12.106952399015427,-11.183219015598297
2005-08-29 04:30:00.000000000,14.391672849655151,13.664291699727377,7.079172730445862,1.6644001007080078,-9.216980695724487,-24.341615676879883,-36.01532483100891,-49.1279411315918,-56.26231670379639,-61.010135650634766,-63.13892364501953,-64.61717796325684,-65.3601770401001,-65.31101322174072,-65.43843173980713,-64.87849712371826,-64.64472579956055,-64.1705961227417,-63.593735694885254,-62.891357421875,-61.84187984466553,-60.831092834472656,-60.01314735412598,-59.377153396606445,-58.369505882263184,-57.45080280303955,-56.51838254928589,-55.920222759246826,-55.61209678649902,-54.96853828430176,-54.937920570373535,-54.55781078338623,-54.09268856048584,-54.181907653808594,-54.47039222717285,-54.260738372802734,-54.28736972808838,-54.63110542297363,-54.32611083984375,-54.13606929779053,-54.07646179199219,-54.137043952941895,-54.25354194641113,-54.11314392089844,-54.21317958831787,-53.716773986816406,-53.204604148864746,-52.38266944885254,-52.194533348083496,-52.050055503845215,-51.267441749572754,-51.0366907119751,-50.32829761505127,-49.88268852233887,-48.54011917114258,-47.16688251495361,-44.79000377655029,-42.825082778930664,-40.7299599647522,-39.453317165374756,-37.45831298828125,-35.87042760848999,-34.34125757217407,-33.153276443481445,-31.777997732162476,-31.77522587776184,-31.36734890937805,-30.88740372657776,-31.352715730667114,-30.16297686100006,-29.752044200897217,-29.179675459861755,-29.582151770591736,-29.11762249469757,-28.7102130651474,-28.971479892730713,-29.540077090263367,-29.96792471408844,-30.128702402114868,-29.997901439666748,-29.530560731887817,-28.846863508224487,-29.058823108673096,-29.783281803131104,-29.80103826522827,-29.907366275787354,-29.86368989944458,-29.553365230560303,-28.83223056793213,-29.097726345062256,-28.203410625457764,-27.52274799346924,-27.153542518615723,-26.437386512756348,-25.339054584503174,-24.056613445281982,-23.89483070373535,-22.971582889556885,-22.579421997070312,-21.739161491394043,-21.496944904327393,-20.08483123779297,-19.34807848930359,-17.98847460746765,-17.204169511795044,-16.516892910003662,-15.500964403152466,-14.94029426574707,-14.357011556625366,-13.56635582447052,-14.005177855491638,-13.753877222537994,-13.474783658981323,-12.682934999465942,-11.845104083418846,-12.323237836360931,-11.568449787795544,-11.315383356064558,-10.983513917773962,-10.691683501005173
2005-08-29 05:00:00.000013000,13.662506103515625,8.850006103515625,7.92408021291097,0.4156627655029297,-10.141660615801811,-24.744251757860184,-39.03517818450928,-47.4619140625,-55.22523498535156,-59.72450065612793,-62.582886695861816,-64.19656467437744,-65.08231735229492,-65.30803680419922,-65.44616222381592,-65.21308422088623,-64.91241455078125,-64.38175582885742,-62.57255840301514,-59.03382396697998,-57.77731704711914,-55.71288013458252,-54.235137939453125,-53.140811920166016,-53.69732332229614,-52.955501556396484,-53.412513256073,-53.73992395401001,-53.99964427947998,-53.58304309844971,-53.38610219955444,-53.35156488418579,-52.99379062652588,-53.600847244262695,-53.86999702453613,-53.9979362487793,-53.37352275848389,-53.44995403289795,-52.97846221923828,-52.748451232910156,-52.47852420806885,-52.57883930206299,-52.21778583526611,-52.1583194732666,-51.78154373168945,-51.36387825012207,-50.80174732208252,-50.126502990722656,-49.68116569519043,-48.936134338378906,-48.7784948348999,-47.91862773895264,-48.155738830566406,-47.296807289123535,-47.35992240905762,-46.53471565246582,-45.27321815490723,-42.93618965148926,-40.96347522735596,-39.61354064941406,-38.46826934814453,-38.04347610473633,-36.0665922164917,-34.11650514602661,-32.29129719734192,-31.72401714324951,-29.3707435131073,-29.124213457107544,-28.514875888824463,-27.83304190635681,-28.208909273147583,-27.135761260986328,-26.99546527862549,-26.489346504211426,-27.415568351745605,-28.006689071655273,-28.779518604278564,-30.50061321258545,-30.61450505256653,-30.55003833770752,-30.688162565231323,-30.541995525360107,-30.82932996749878,-30.524757385253906,-30.829333782196045,-29.833821773529053,-29.65514326095581,-29.228981018066406,-29.190900325775146,-29.635842323303223,-29.362020015716553,-29.167090892791748,-28.148568153381348,-27.060175895690918,-25.788588047027588,-25.264352798461914,-24.559924125671387,-23.53955316543579,-22.947943687438965,-21.617658138275146,-21.495317935943604,-19.97419261932373,-19.319818258285522,-18.42653751373291,-17.716243982315063,-16.74677538871765,-15.838274002075195,-15.381023406982422,-15.055635571479797,-13.585363864898682,-12.940378069877625,-11.665187895298004,-11.932568907737732,-10.880735218524933,-11.058871641755104,-10.966432690620422,-11.168447524309158,-11.088073633611202,-10.630945891141891,-9.925769254565239
2005-08-29 05:30:00.000027000,7.016672611236572,3.600006103515625,0.14822053909301758,-6.587493896484375,-17.5453400015831,-24.430025219917297,-31.472233839333057,-43.424784660339355,-50.93652629852295,-57.10507392883301,-60.547739028930664,-62.56077861785889,-63.679484367370605,-63.91885471343994,-64.11294078826904,-64.27417278289795,-63.974005699157715,-62.47862529754639,-61.10781764984131,-57.47213077545166,-54.68813371658325,-52.32568168640137,-52.17541694641113,-51.90087890625,-50.007343769073486,-50.39547157287598,-49.96823692321777,-50.591063022613525,-50.64382219314575,-50.952266693115234,-51.4308123588562,-52.282076835632324,-52.8393030166626,-52.879621505737305,-52.91238212585449,-52.99995803833008,-53.34120273590088,-52.92659378051758,-52.52017402648926,-51.81057643890381,-52.072601318359375,-52.075867652893066,-51.58706569671631,-51.68092346191406,-50.78283214569092,-51.40503978729248,-49.94263172149658,-50.027451515197754,-49.376502990722656,-48.71250820159912,-49.08539962768555,-48.01248359680176,-47.40062236785889,-47.0551118850708,-46.015132904052734,-45.37929058074951,-44.04680824279785,-42.892417907714844,-40.738757610321045,-38.10006046295166,-36.77484464645386,-35.66282033920288,-34.547555923461914,-33.12772727012634,-31.721858263015747,-31.173590898513794,-30.058773517608643,-29.938419818878174,-30.046989917755127,-28.69468903541565,-28.561943531036377,-27.614990711212158,-27.523142337799072,-26.42320704460144,-26.505080699920654,-27.281204223632812,-26.693317651748657,-26.37052869796753,-26.476200103759766,-26.82594347000122,-26.657182216644287,-27.953453540802002,-27.71730637550354,-28.361820220947266,-28.977267742156982,-29.161970615386963,-29.7622013092041,-29.985496997833252,-29.84009885787964,-30.20224094390869,-29.624145030975342,-28.909210681915283,-26.85648202896118,-25.96287775039673,-24.764036178588867,-24.326834201812744,-23.1285662651062,-22.31859064102173,-21.699352264404297,-20.744601726531982,-20.321934700012207,-18.834433794021606,-18.436816692352295,-17.267354011535645,-17.25906014442444,-16.665561199188232,-15.652776718139648,-14.292701482772827,-14.0014808177948,-12.427351117134094,-12.227685451507568,-11.02911525964737,-11.216733932495117,-10.418959885835648,-10.424357518553734,-10.478545531630516,-10.246466726064682,-10.050993986427784,-9.8644517660141,-8.82589715719223
2005-08-29 06:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.100006103515625,4.113163948059082,1.6754028797149658,1.812506079673767,4.320594310760498,5.4214348793029785,6.509097099304199,7.364090919494629,9.115829467773438,9.603093147277832
2005-08-29 06:30:00.000013000,13.600006103515625,3.150006152689457,-7.257632732391357,-18.68863046169281,-26.0246000289917,-33.687416076660156,-43.64164209365845,-51.32493782043457,-54.014792919158936,-59.67435836791992,-62.12375831604004,-64.13540363311768,-64.5034408569336,-63.47562313079834,-61.96884727478027,-60.016143798828125,-58.53289985656738,-57.81173515319824,-57.504730224609375,-56.44415473937988,-55.23691368103027,-55.70649433135986,-53.78803825378418,-52.12071228027344,-51.417136669158936,-52.665372371673584,-52.217490673065186,-52.50216722488403,-53.155378341674805,-53.60988426208496,-53.77865219116211,-53.66096591949463,-53.76550102233887,-54.01172733306885,-54.096364974975586,-53.7957124710083,-54.380106925964355,-54.84256458282471,-54.33746910095215,-53.82634449005127,-53.595953941345215,-53.026671409606934,-52.655028343200684,-52.37700080871582,-51.517245292663574,-51.984803199768066,-51.13004016876221,-50.62162399291992,-50.88223648071289,-50.150811195373535,-49.92372798919678,-48.96503829956055,-49.01695251464844,-48.742889404296875,-48.88096523284912,-48.552635192871094,-46.694146156311035,-45.157172203063965,-43.901960372924805,-42.21476411819458,-40.13686943054199,-37.52699851989746,-36.00773286819458,-34.410773277282715,-33.071351528167725,-31.89532971382141,-30.67866015434265,-29.151734828948975,-27.597074508666992,-25.81733649969101,-25.332322031259537,-23.923073947429657,-24.434330344200134,-22.978139281272888,-22.45217815041542,-22.490123867988586,-21.789745688438416,-21.637187838554382,-21.40819001197815,-22.133546352386475,-22.264180660247803,-22.003839015960693,-22.34940004348755,-23.58610963821411,-24.459348678588867,-25.67362689971924,-26.777214527130127,-26.869338035583496,-26.493520259857178,-26.499881267547607,-25.444090843200684,-25.250292778015137,-24.208637237548828,-22.944048643112183,-21.306036949157715,-19.489346981048584,-18.727510929107666,-17.67780637741089,-16.725151300430298,-15.636956453323364,-14.786688804626465,-14.162925958633423,-13.619743347167969,-12.959952116012573,-12.673113584518433,-12.394672393798828,-11.745814323425293,-11.087529182434082,-10.707980513572693,-11.053470849990845,-11.562446475028992,-10.754144430160522,-10.228545844554901,-9.695587322115898,-9.418820589780807,-9.569445848464966,-9.870327949523926,-9.865615963935852,-10.184547543525696,-9.711542561650276
